px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	meas_type
NIS
7.58504	-3.6998	-1.26995	2.68876	0.000191778	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	L	6.95285e-310
7.60485	-3.71123	-1.27437	2.68984	0.000190855	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	R	6.95285e-310
7.63504	-3.83745	-1.27437	2.67495	0.000193651	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	L	6.95285e-310
7.65521	-3.84942	-1.28619	2.68314	0.00019292	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	R	6.95285e-310
7.68741	-3.97827	-1.28619	2.66801	0.000195843	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	L	6.95285e-310
7.70762	-3.99058	-1.29133	2.66628	0.000195514	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	R	6.95285e-310
7.73969	-4.11748	-1.29132	2.65138	0.000197073	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	L	6.95285e-310
7.75923	-4.12971	-1.29653	2.65496	0.000196537	9.47534	-9.42627	9.55	-9.5	0	-3.00023	R	6.95285e-310
7.78942	-4.25718	-1.29653	2.63991	0.00030576	9.54779	-9.64959	9.55	-9.65	0	-3.0002	L	6.95285e-310
7.80991	-4.27032	-1.3035	2.64516	0.000304433	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	R	6.95285e-310
7.84005	-4.39792	-1.30349	2.6301	0.000300968	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	L	6.95285e-310
7.85944	-4.41067	-1.3077	2.63193	0.000299613	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	R	6.95285e-310
7.88952	-4.53664	-1.30769	2.61707	0.000295085	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	L	6.95285e-310
7.91022	-4.55056	-1.31303	2.62206	0.000293106	9.92627	-10.4745	9.75	-10.3	0	-3.00065	R	6.95285e-310
7.93875	-4.67783	-1.31303	2.60697	0.000285301	9.75524	-10.4732	9.75	-10.45	0	-3.00063	L	6.95285e-310
7.95798	-4.69107	-1.31911	2.61219	0.000282909	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	R	6.95285e-310
7.9865	-4.81834	-1.3191	2.59711	0.000269229	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	L	6.95285e-310
8.00635	-4.83231	-1.32306	2.59971	0.000266907	9.88465	-10.9383	9.85	-10.9	0	-2.73074	R	6.95285e-310
8.03295	-4.95984	-1.32305	2.58452	0.000255369	9.83614	-11.041	9.85	-11.05	0	-2.73073	L	6.95285e-310
8.05235	-4.97381	-1.32798	2.59028	0.000252043	9.83952	-11.1692	9.85	-11.2	0	-2.99965	R	6.95285e-310
8.07752	-5.10197	-1.32797	2.57495	0.000239192	9.84568	-11.3496	9.85	-11.35	0	-2.99961	L	6.95285e-310
8.09712	-5.11639	-1.33281	2.57993	0.000235647	9.87961	-11.5637	9.85	-11.5	0	-2.99843	R	6.95285e-310
8.12058	-5.2446	-1.33281	2.56452	0.000225055	9.83206	-11.6307	9.85	-11.65	0	-2.99843	L	6.95285e-310
8.13994	-5.25916	-1.33368	2.5646	0.000220651	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	R	6.95285e-310
8.16071	-5.38615	-1.33368	2.54924	0.00020969	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	L	6.95285e-310
8.17916	-5.40033	-1.33711	2.55644	0.000204947	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	R	6.95285e-310
8.19711	-5.52795	-1.3371	2.54088	0.000192056	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	L	6.95285e-310
8.21584	-5.54264	-1.33839	2.54246	0.000186084	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	R	6.95285e-310
8.23106	-5.66884	-1.33839	2.52698	0.00016798	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	L	6.95285e-310
8.24831	-5.68266	-1.33787	2.5244	0.000163465	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	R	6.95285e-310
8.25967	-5.80768	-1.33786	2.50891	0.000151004	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	L	6.95285e-310
8.27685	-5.82174	-1.33886	2.51242	0.000145855	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	R	6.95285e-310
8.28528	-5.94576	-1.33885	2.49695	0.000131507	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	L	6.95285e-310
8.30209	-5.95979	-1.33537	2.47801	0.000126344	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	R	6.95285e-310
8.30416	-6.08272	-1.33536	2.46242	0.000114677	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	L	6.95285e-310
8.31944	-6.09576	-1.33297	2.43733	0.000109308	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	R	6.95285e-310
8.31854	-6.21577	-1.33297	2.422	0.000100806	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	L	6.95285e-310
8.3334	-6.22871	-1.32908	2.3586	9.70647e-05	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	R	6.95285e-310
8.3278	-6.34644	-1.32908	2.3434	9.53463e-05	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	L	6.95285e-310
8.34158	-6.35869	-1.32297	2.16542	9.18463e-05	8.22926	-13.1698	8.2	-13.15	-2.72741	0	R	6.95285e-310
8.3314	-6.47233	-1.32297	2.15065	9.55187e-05	8.03583	-13.1513	8.05	-13.15	-2.72742	0	L	6.95285e-310
8.3438	-6.48359	-1.31679	1.7668	9.20103e-05	7.82914	-13.0525	7.9	-13.15	-2.72986	0	R	6.95285e-310
8.32997	-6.59361	-1.3168	1.75282	9.1206e-05	7.76538	-13.1647	7.75	-13.15	-2.72986	0	L	6.95285e-310
8.34222	-6.60495	-1.31351	1.23325	8.75745e-05	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	R	6.95285e-310
8.32421	-6.71277	-1.31353	1.22181	8.73272e-05	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	L	6.95285e-310
8.33496	-6.72296	-1.31565	-1.87473	8.40091e-05	7.21108	-13.0985	7.3	-13.25	-2.72846	0	R	6.95285e-310
8.31345	-6.82709	-1.31567	-1.88033	8.38299e-05	7.16011	-13.2382	7.15	-13.25	-2.72844	0	L	6.95285e-310
8.3231	-6.83646	-1.3205	1.77545	8.08071e-05	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	R	6.95285e-310
8.29801	-6.93594	-1.32051	1.76363	8.18187e-05	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	L	6.95285e-310
8.30774	-6.94549	-1.3173	0.841685	7.85786e-05	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	R	6.95285e-310
8.27949	-7.04065	-1.31731	0.831166	7.97941e-05	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	L	6.95285e-310
8.28816	-7.04939	-1.34451	-4.15824	7.67327e-05	6.40137	-13.0799	6.4	-13.05	-2.72678	0	R	6.95285e-310
8.25679	-7.14145	-1.34446	-4.15777	8.00243e-05	6.26174	-13.0534	6.25	-13.05	-2.72678	0	L	6.95285e-310
8.26466	-7.14945	-1.33349	-4.35494	7.75786e-05	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	R	6.95285e-310
8.23006	-7.23726	-1.33343	-4.35522	8.3953e-05	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	L	6.95285e-310
8.23703	-7.24446	-1.30879	-4.8983	8.18077e-05	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	R	6.95285e-310
8.19981	-7.32662	-1.3087	-4.89969	8.86872e-05	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	L	6.95285e-310
8.2057	-7.33277	-1.2667	-6.1763	8.65864e-05	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	R	6.95285e-310
8.16685	-7.41134	-1.26647	-6.18242	9.34572e-05	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	L	6.95285e-310
